"PCN_Code","PCN_Name","Sex","Age_group","EXTRACT_DATE","Patients","Proportion"
"U22426","Dean's and Central Brighton PCN","Female","50-54 years","1st -Ju l-22",1331,0.0356501941877595
"U22426","Dean's and Central Brighton PCN","Female","55-59 years","1st -Ju l-22",1274,0.0341234766305076
"U22426","Dean's and Central Brighton PCN","Female","60-64 years","1st -Ju l-22",1123,0.0300790143297174
"U22426","Dean's and Central Brighton PCN","Female","65-69 years","1st -Ju l-22",934,0.0250167403240927
"U22426","Dean's and Central Brighton PCN","Female","70-74 years","1st -Ju l-22",883,0.0236507298781304
"U22426","Dean's and Central Brighton PCN","Female","75-79 years","1st -Ju l-22",876,0.0234632382482925
"U22426","Dean's and Central Brighton PCN","Female","80-84 years","1st -Ju l-22",567,0.0151868220168742
"U22426","Dean's and Central Brighton PCN","Female","85-89 years","1st -Ju l-22",399,0.0106870229007634
"U22426","Dean's and Central Brighton PCN","Female","90-94 years","1st -Ju l-22",228,0.00610687022900763
"U22426","Dean's and Central Brighton PCN","Female","95+ years","1st -Ju l-22",89,0.00238382215079684
"U22426","Dean's and Central Brighton PCN","Male","0-4 years","1st -Ju l-22",715,0.0191509307620196
"U22426","Dean's and Central Brighton PCN","Male","5-9 years","1st -Ju l-22",1008,0.0269987946966653
"U22426","Dean's and Central Brighton PCN","Male","10-14 years","1st -Ju l-22",1034,0.0276951921789206
"U22426","Dean's and Central Brighton PCN","Male","15-19 years","1st -Ju l-22",975,0.0261149055845721
"U22426","Dean's and Central Brighton PCN","Male","20-24 years","1st -Ju l-22",1176,0.0314985938127762
"U22426","Dean's and Central Brighton PCN","Male","25-29 years","1st -Ju l-22",1211,0.032436051961966
"U22426","Dean's and Central Brighton PCN","Male","30-34 years","1st -Ju l-22",1329,0.0355966251506629
"U22426","Dean's and Central Brighton PCN","Male","35-39 years","1st -Ju l-22",1374,0.0368019284853355
"U22426","Dean's and Central Brighton PCN","Male","40-44 years","1st -Ju l-22",1345,0.0360251774474354
"U22426","Dean's and Central Brighton PCN","Male","45-49 years","1st -Ju l-22",1237,0.0331324494442212
"U22426","Dean's and Central Brighton PCN","Male","50-54 years","1st -Ju l-22",1426,0.038194723449846
"U22426","Dean's and Central Brighton PCN","Male","55-59 years","1st -Ju l-22",1441,0.0385964912280702
"U22426","Dean's and Central Brighton PCN","Male","60-64 years","1st -Ju l-22",1134,0.0303736440337485
"U22426","Dean's and Central Brighton PCN","Male","65-69 years","1st -Ju l-22",928,0.024856033212803
"U22426","Dean's and Central Brighton PCN","Male","70-74 years","1st -Ju l-22",854,0.0228739788402303
"U22426","Dean's and Central Brighton PCN","Male","75-79 years","1st -Ju l-22",731,0.019579483058792
"U22426","Dean's and Central Brighton PCN","Male","80-84 years","1st -Ju l-22",446,0.0119458952725325
"U22426","Dean's and Central Brighton PCN","Male","85-89 years","1st -Ju l-22",298,0.00798178652738717
"U22426","Dean's and Central Brighton PCN","Male","90-94 years","1st -Ju l-22",107,0.00286594348466586
"U22426","Dean's and Central Brighton PCN","Male","95+ years","1st -Ju l-22",25,0.000669612963706977
"U24558","Chichester Alliance of Medical Practices PCN","Female","0-4 years","1st -Ju l-22",1918,0.0212102446144999
"U24558","Chichester Alliance of Medical Practices PCN","Female","5-9 years","1st -Ju l-22",2152,0.0237979386915557
"U24558","Chichester Alliance of Medical Practices PCN","Female","10-14 years","1st -Ju l-22",2227,0.0246273278188172
"U24558","Chichester Alliance of Medical Practices PCN","Female","15-19 years","1st -Ju l-22",2227,0.0246273278188172
"U24558","Chichester Alliance of Medical Practices PCN","Female","20-24 years","1st -Ju l-22",2765,0.0305768124917061
"U24558","Chichester Alliance of Medical Practices PCN","Female","25-29 years","1st -Ju l-22",2493,0.0275688945901712
"U24558","Chichester Alliance of Medical Practices PCN","Female","30-34 years","1st -Ju l-22",2817,0.0311518556199407
"U24558","Chichester Alliance of Medical Practices PCN","Female","35-39 years","1st -Ju l-22",2514,0.0278011235458044
"U24558","Chichester Alliance of Medical Practices PCN","Female","40-44 years","1st -Ju l-22",2537,0.0280554695448312
"U24558","Chichester Alliance of Medical Practices PCN","Female","45-49 years","1st -Ju l-22",2471,0.0273256071128412
"U24558","Chichester Alliance of Medical Practices PCN","Female","50-54 years","1st -Ju l-22",2911,0.0321913566594418
"U24558","Chichester Alliance of Medical Practices PCN","Female","55-59 years","1st -Ju l-22",3283,0.0363051267306586
"U24558","Chichester Alliance of Medical Practices PCN","Female","60-64 years","1st -Ju l-22",3331,0.036835935772106
"U24558","Chichester Alliance of Medical Practices PCN","Female","65-69 years","1st -Ju l-22",3044,0.0336621400451188
"U24558","Chichester Alliance of Medical Practices PCN","Female","70-74 years","1st -Ju l-22",3061,0.0338501349139647
"U24558","Chichester Alliance of Medical Practices PCN","Female","75-79 years","1st -Ju l-22",2847,0.0314836112708453
"U24558","Chichester Alliance of Medical Practices PCN","Female","80-84 years","1st -Ju l-22",1989,0.0219953996549741
"U24558","Chichester Alliance of Medical Practices PCN","Female","85-89 years","1st -Ju l-22",1318,0.0145751315964082
"U24558","Chichester Alliance of Medical Practices PCN","Female","90-94 years","1st -Ju l-22",702,0.00776308223116734
"U24558","Chichester Alliance of Medical Practices PCN","Female","95+ years","1st -Ju l-22",263,0.00290839120626355
"U24558","Chichester Alliance of Medical Practices PCN","Male","0-4 years","1st -Ju l-22",1949,0.0215530587871013
"U24558","Chichester Alliance of Medical Practices PCN","Male","5-9 years","1st -Ju l-22",2221,0.0245609766886363
"U24558","Chichester Alliance of Medical Practices PCN","Male","10-14 years","1st -Ju l-22",2424,0.0268058565930906
"U24558","Chichester Alliance of Medical Practices PCN","Male","15-19 years","1st -Ju l-22",2143,0.0236984119962843
"U24558","Chichester Alliance of Medical Practices PCN","Male","20-24 years","1st -Ju l-22",2363,0.0261312867695846
"U24558","Chichester Alliance of Medical Practices PCN","Male","25-29 years","1st -Ju l-22",2540,0.0280886451099217
"U24558","Chichester Alliance of Medical Practices PCN","Male","30-34 years","1st -Ju l-22",2793,0.0308864510992171
"U24558","Chichester Alliance of Medical Practices PCN","Male","35-39 years","1st -Ju l-22",2550,0.0281992303268899
"U24558","Chichester Alliance of Medical Practices PCN","Male","40-44 years","1st -Ju l-22",2464,0.0272481974609634
"U24558","Chichester Alliance of Medical Practices PCN","Male","45-49 years","1st -Ju l-22",2463,0.0272371389392666
"U24558","Chichester Alliance of Medical Practices PCN","Male","50-54 years","1st -Ju l-22",2787,0.0308200999690361
"U24558","Chichester Alliance of Medical Practices PCN","Male","55-59 years","1st -Ju l-22",3172,0.0350776308223117
"U24558","Chichester Alliance of Medical Practices PCN","Male","60-64 years","1st -Ju l-22",3005,0.0332308576989428
"U24558","Chichester Alliance of Medical Practices PCN","Male","65-69 years","1st -Ju l-22",2773,0.0306652806652807
"U24558","Chichester Alliance of Medical Practices PCN","Male","70-74 years","1st -Ju l-22",2539,0.0280775865882249
"U24558","Chichester Alliance of Medical Practices PCN","Male","75-79 years","1st -Ju l-22",2465,0.0272592559826602
"U24558","Chichester Alliance of Medical Practices PCN","Male","80-84 years","1st -Ju l-22",1497,0.0165546069801389
"U24558","Chichester Alliance of Medical Practices PCN","Male","85-89 years","1st -Ju l-22",935,0.0103397177865263
"U24558","Chichester Alliance of Medical Practices PCN","Male","90-94 years","1st -Ju l-22",377,0.00416906267970098
"U24558","Chichester Alliance of Medical Practices PCN","Male","95+ years","1st -Ju l-22",98,0.00108373512628832
"U26939","Horsham Central PCN","Female","0-4 years","1st -Ju l-22",1302,0.0227240994135716
"U26939","Horsham Central PCN","Female","5-9 years","1st -Ju l-22",1525,0.0266161686679698
"U26939","Horsham Central PCN","Female","10-14 years","1st -Ju l-22",1675,0.0292341524713767
"U26939","Horsham Central PCN","Female","15-19 years","1st -Ju l-22",1598,0.0278902541189612
"U26939","Horsham Central PCN","Female","20-24 years","1st -Ju l-22",1276,0.0222703155543144
"U26939","Horsham Central PCN","Female","25-29 years","1st -Ju l-22",1581,0.0275935492879084
"U26939","Horsham Central PCN","Female","30-34 years","1st -Ju l-22",1783,0.0311191008098297
"U26939","Horsham Central PCN","Female","35-39 years","1st -Ju l-22",1848,0.0322535604579726
"U26939","Horsham Central PCN","Female","40-44 years","1st -Ju l-22",1953,0.0340861491203574
"U26939","Horsham Central PCN","Female","45-49 years","1st -Ju l-22",1895,0.0330738620497068
"U26939","Horsham Central PCN","Female","50-54 years","1st -Ju l-22",2153,0.0375767941915666
"U26939","Horsham Central PCN","Female","55-59 years","1st -Ju l-22",2148,0.0374895280647864
"U26939","Horsham Central PCN","Female","60-64 years","1st -Ju l-22",1810,0.0315903378944429
"U26939","Horsham Central PCN","Female","65-69 years","1st -Ju l-22",1447,0.0252548170901983
"U26939","Horsham Central PCN","Female","70-74 years","1st -Ju l-22",1492,0.0260402122312203
"U26939","Horsham Central PCN","Female","75-79 years","1st -Ju l-22",1401,0.0244519687238202
"U26939","Horsham Central PCN","Female","80-84 years","1st -Ju l-22",897,0.0156555431443731
"U26939","Horsham Central PCN","Female","85-89 years","1st -Ju l-22",732,0.0127757609606255
"U26939","Horsham Central PCN","Female","90-94 years","1st -Ju l-22",370,0.00645769338173694
"U26939","Horsham Central PCN","Female","95+ years","1st -Ju l-22",132,0.00230382574699805
"U26939","Horsham Central PCN","Male","0-4 years","1st -Ju l-22",1374,0.0239807316392069
"U26939","Horsham Central PCN","Male","5-9 years","1st -Ju l-22",1575,0.0274888299357721
"U26939","Horsham Central PCN","Male","10-14 years","1st -Ju l-22",1732,0.0302289863166713
"U26939","Horsham Central PCN","Male","15-19 years","1st -Ju l-22",1601,0.0279426137950293
"U26939","Horsham Central PCN","Male","20-24 years","1st -Ju l-22",1419,0.024766126780229
"U26939","Horsham Central PCN","Male","25-29 years","1st -Ju l-22",1535,0.0267907009215303
"U26939","Horsham Central PCN","Male","30-34 years","1st -Ju l-22",1783,0.0311191008098297
"U26939","Horsham Central PCN","Male","35-39 years","1st -Ju l-22",1846,0.0322186540072605
"U26939","Horsham Central PCN","Male","40-44 years","1st -Ju l-22",1989,0.0347144652331751
"U26939","Horsham Central PCN","Male","45-49 years","1st -Ju l-22",1888,0.0329516894722145
"U26939","Horsham Central PCN","Male","50-54 years","1st -Ju l-22",2173,0.0379258586986875
"U26939","Horsham Central PCN","Male","55-59 years","1st -Ju l-22",2214,0.0386414409382854
"U26939","Horsham Central PCN","Male","60-64 years","1st -Ju l-22",1886,0.0329167830215024
"U26939","Horsham Central PCN","Male","65-69 years","1st -Ju l-22",1433,0.0250104719352136
"U26939","Horsham Central PCN","Male","70-74 years","1st -Ju l-22",1275,0.0222528623289584
"U26939","Horsham Central PCN","Male","75-79 years","1st -Ju l-22",1131,0.0197395978776878
"U26939","Horsham Central PCN","Male","80-84 years","1st -Ju l-22",708,0.0123568835520804
"U26939","Horsham Central PCN","Male","85-89 years","1st -Ju l-22",458,0.00799357721306898
"U26939","Horsham Central PCN","Male","90-94 years","1st -Ju l-22",209,0.00364772409941357
"U26939","Horsham Central PCN","Male","95+ years","1st -Ju l-22",49,0.000855208042446244
"U29677","East & Central Brighton PCN","Female","0-4 years","1st -Ju l-22",1378,0.0185784393032411
"U29677","East & Central Brighton PCN","Female","5-9 years","1st -Ju l-22",1502,0.0202502291970016
"U29677","East & Central Brighton PCN","Female","10-14 years","1st -Ju l-22",1723,0.0232297902173327
"U29677","East & Central Brighton PCN","Female","15-19 years","1st -Ju l-22",1975,0.0266272987111039
"U29677","East & Central Brighton PCN","Female","20-24 years","1st -Ju l-22",2761,0.0372242894892952
"U29677","East & Central Brighton PCN","Female","25-29 years","1st -Ju l-22",3062,0.041282424634633
"U29677","East & Central Brighton PCN","Female","30-34 years","1st -Ju l-22",3160,0.0426036779377663
"U29677","East & Central Brighton PCN","Female","35-39 years","1st -Ju l-22",2801,0.0377635765517985
"U29677","East & Central Brighton PCN","Female","40-44 years","1st -Ju l-22",2480,0.033435797875209
"U29677","East & Central Brighton PCN","Female","45-49 years","1st -Ju l-22",2407,0.0324515989861403
"U29677","East & Central Brighton PCN","Female","50-54 years","1st -Ju l-22",2641,0.035606428301785
"U29677","East & Central Brighton PCN","Female","55-59 years","1st -Ju l-22",2491,0.0335841018173974
"U29677","East & Central Brighton PCN","Female","60-64 years","1st -Ju l-22",1838,0.0247802405220299
"U29677","East & Central Brighton PCN","Female","65-69 years","1st -Ju l-22",1529,0.0206142479641913
"U29677","East & Central Brighton PCN","Female","70-74 years","1st -Ju l-22",1278,0.0172302216469827
"U29677","East & Central Brighton PCN","Female","75-79 years","1st -Ju l-22",1031,0.0139001240360244
"U29677","East & Central Brighton PCN","Female","80-84 years","1st -Ju l-22",661,0.0089117187078682
"U29677","East & Central Brighton PCN","Female","85-89 years","1st -Ju l-22",489,0.00659278433910371
"U29677","East & Central Brighton PCN","Female","90-94 years","1st -Ju l-22",228,0.00307393625626921
"U29677","East & Central Brighton PCN","Female","95+ years","1st -Ju l-22",86,0.00115946718438225
"U29677","East & Central Brighton PCN","Male","0-4 years","1st -Ju l-22",1342,0.0180930809469881
"U29677","East & Central Brighton PCN","Male","5-9 years","1st -Ju l-22",1618,0.0218141616782613
"U29677","East & Central Brighton PCN","Male","10-14 years","1st -Ju l-22",1870,0.0252116701720326
"U29677","East & Central Brighton PCN","Male","15-19 years","1st -Ju l-22",1894,0.0255352424095346
"U29677","East & Central Brighton PCN","Male","20-24 years","1st -Ju l-22",2450,0.0330313325783314
"U29677","East & Central Brighton PCN","Male","25-29 years","1st -Ju l-22",2977,0.0401364396268134
"U29677","East & Central Brighton PCN","Male","30-34 years","1st -Ju l-22",3367,0.0453944884862212
"U29677","East & Central Brighton PCN","Male","35-39 years","1st -Ju l-22",3317,0.044720379658092
"U29677","East & Central Brighton PCN","Male","40-44 years","1st -Ju l-22",3257,0.0439114490643369
"U29677","East & Central Brighton PCN","Male","45-49 years","1st -Ju l-22",2937,0.03959715256431
"U29677","East & Central Brighton PCN","Male","50-54 years","1st -Ju l-22",3244,0.0437361807690234
"U29677","East & Central Brighton PCN","Male","55-59 years","1st -Ju l-22",3035,0.0409184058674432
"U29677","East & Central Brighton PCN","Male","60-64 years","1st -Ju l-22",2230,0.0300652537345629
"U29677","East & Central Brighton PCN","Male","65-69 years","1st -Ju l-22",1707,0.0230140753923313
"U29677","East & Central Brighton PCN","Male","70-74 years","1st -Ju l-22",1365,0.0184031710079275
"U29677","East & Central Brighton PCN","Male","75-79 years","1st -Ju l-22",977,0.0131720865016448
"U29677","East & Central Brighton PCN","Male","80-84 years","1st -Ju l-22",574,0.00773876934692337
"U29677","East & Central Brighton PCN","Male","85-89 years","1st -Ju l-22",339,0.00457045785471607
"U29677","East & Central Brighton PCN","Male","90-94 years","1st -Ju l-22",119,0.00160437901094753
"U29677","East & Central Brighton PCN","Male","95+ years","1st -Ju l-22",32,0.000431429650002696
"U33451","South Crawley PCN","Female","0-4 years","1st -Ju l-22",1357,0.0306923303100898
"U33451","South Crawley PCN","Female","5-9 years","1st -Ju l-22",1424,0.032207721710809
"U33451","South Crawley PCN","Female","10-14 years","1st -Ju l-22",1522,0.0344242643566372
"U33451","South Crawley PCN","Female","15-19 years","1st -Ju l-22",1300,0.0294031167303734
"U33451","South Crawley PCN","Female","20-24 years","1st -Ju l-22",1160,0.0262366272363332
"U33451","South Crawley PCN","Female","25-29 years","1st -Ju l-22",1543,0.0348992377807432
"U33451","South Crawley PCN","Female","30-34 years","1st -Ju l-22",1929,0.0436297016714541
"U33451","South Crawley PCN","Female","35-39 years","1st -Ju l-22",1971,0.0445796485196662
"U33451","South Crawley PCN","Female","40-44 years","1st -Ju l-22",1829,0.0413679234614254
"U33451","South Crawley PCN","Female","45-49 years","1st -Ju l-22",1445,0.0326826951349151
"U33451","South Crawley PCN","Female","50-54 years","1st -Ju l-22",1437,0.0325017528781128
"U33451","South Crawley PCN","Female","55-59 years","1st -Ju l-22",1247,0.0282043742790582
"U33451","South Crawley PCN","Female","60-64 years","1st -Ju l-22",1070,0.0242010268473074
"U33451","South Crawley PCN","Female","65-69 years","1st -Ju l-22",806,0.0182299323728315
"U33451","South Crawley PCN","Female","70-74 years","1st -Ju l-22",621,0.0140456426842784
"U33451","South Crawley PCN","Female","75-79 years","1st -Ju l-22",463,0.010472033112433
"U33451","South Crawley PCN","Female","80-84 years","1st -Ju l-22",251,0.0056770633071721
"U33451","South Crawley PCN","Female","85-89 years","1st -Ju l-22",184,0.00416167190645285
"U33451","South Crawley PCN","Female","90-94 years","1st -Ju l-22",111,0.00251057381313188
"U33451","South Crawley PCN","Female","95+ years","1st -Ju l-22",21,0.000474973424106032
"U33451","South Crawley PCN","Male","0-4 years","1st -Ju l-22",1425,0.0322303394929093
"U33451","South Crawley PCN","Male","5-9 years","1st -Ju l-22",1619,0.036618189220365
"U33451","South Crawley PCN","Male","10-14 years","1st -Ju l-22",1609,0.0363920113993622
"U33451","South Crawley PCN","Male","15-19 years","1st -Ju l-22",1315,0.0297423834618777
"U33451","South Crawley PCN","Male","20-24 years","1st -Ju l-22",1238,0.0280008142401556
"U33451","South Crawley PCN","Male","25-29 years","1st -Ju l-22",1468,0.0332029041232217
"U33451","South Crawley PCN","Male","30-34 years","1st -Ju l-22",1952,0.0441499106597607
"U33451","South Crawley PCN","Male","35-39 years","1st -Ju l-22",2074,0.0469092800759957
"U33451","South Crawley PCN","Male","40-44 years","1st -Ju l-22",2007,0.0453938886752765
"U33451","South Crawley PCN","Male","45-49 years","1st -Ju l-22",1645,0.0372062515549725
"U33451","South Crawley PCN","Male","50-54 years","1st -Ju l-22",1615,0.0365277180919639
"U33451","South Crawley PCN","Male","55-59 years","1st -Ju l-22",1365,0.0308732725668921
"U33451","South Crawley PCN","Male","60-64 years","1st -Ju l-22",1138,0.0257390360301269
"U33451","South Crawley PCN","Male","65-69 years","1st -Ju l-22",744,0.0168276298826137
"U33451","South Crawley PCN","Male","70-74 years","1st -Ju l-22",555,0.0125528690656594
"U33451","South Crawley PCN","Male","75-79 years","1st -Ju l-22",381,0.00861737498020944
"U33451","South Crawley PCN","Male","80-84 years","1st -Ju l-22",199,0.00450093863795716
"U33451","South Crawley PCN","Male","85-89 years","1st -Ju l-22",110,0.0024879560310316
"U33451","South Crawley PCN","Male","90-94 years","1st -Ju l-22",49,0.00110827132291408
"U33451","South Crawley PCN","Male","95+ years","1st -Ju l-22",14,0.000316648949404021
"U33593","Rural North Chichester PCN","Female","0-4 years","1st -Ju l-22",726,0.018773272652048
"U33593","Rural North Chichester PCN","Female","5-9 years","1st -Ju l-22",845,0.0218504344228382
"U33593","Rural North Chichester PCN","Female","10-14 years","1st -Ju l-22",980,0.0253413322300372
"U33593","Rural North Chichester PCN","Female","15-19 years","1st -Ju l-22",891,0.0230399255275134
"U33593","Rural North Chichester PCN","Female","20-24 years","1st -Ju l-22",758,0.0196007447248655
"U33593","Rural North Chichester PCN","Female","25-29 years","1st -Ju l-22",834,0.0215659908978072
"U33593","Rural North Chichester PCN","Female","30-34 years","1st -Ju l-22",965,0.024953454695904
"U33593","Rural North Chichester PCN","Female","35-39 years","1st -Ju l-22",943,0.024384567645842
"U33593","Rural North Chichester PCN","Female","40-44 years","1st -Ju l-22",1033,0.0267118328506413
"U33593","Rural North Chichester PCN","Female","45-49 years","1st -Ju l-22",1164,0.0300992966487381
"U33593","Rural North Chichester PCN","Female","50-54 years","1st -Ju l-22",1347,0.0348314025651634
"U33593","Rural North Chichester PCN","Female","55-59 years","1st -Ju l-22",1696,0.0438560198593297
"U33593","Rural North Chichester PCN","Female","60-64 years","1st -Ju l-22",1517,0.0392273479520066
"U33593","Rural North Chichester PCN","Female","65-69 years","1st -Ju l-22",1421,0.036744931733554
"U33593","Rural North Chichester PCN","Female","70-74 years","1st -Ju l-22",1414,0.0365639222176252
"U33593","Rural North Chichester PCN","Female","75-79 years","1st -Ju l-22",1353,0.0349865535788167
"U33593","Rural North Chichester PCN","Female","80-84 years","1st -Ju l-22",879,0.0227296235002069
"U33593","Rural North Chichester PCN","Female","85-89 years","1st -Ju l-22",539,0.0139377327265205
"U33593","Rural North Chichester PCN","Female","90-94 years","1st -Ju l-22",310,0.00801613570541994
"U33593","Rural North Chichester PCN","Female","95+ years","1st -Ju l-22",111,0.00287029375258585
"U33593","Rural North Chichester PCN","Male","0-4 years","1st -Ju l-22",696,0.0179975175837815
"U33593","Rural North Chichester PCN","Male","5-9 years","1st -Ju l-22",973,0.0251603227141084
"U33593","Rural North Chichester PCN","Male","10-14 years","1st -Ju l-22",1020,0.0263756723210592
"U33593","Rural North Chichester PCN","Male","15-19 years","1st -Ju l-22",976,0.025237898220935
"U33593","Rural North Chichester PCN","Male","20-24 years","1st -Ju l-22",824,0.0213074058750517
"U33593","Rural North Chichester PCN","Male","25-29 years","1st -Ju l-22",871,0.0225227554820025
"U33593","Rural North Chichester PCN","Male","30-34 years","1st -Ju l-22",915,0.0236605295821266
"U33593","Rural North Chichester PCN","Male","35-39 years","1st -Ju l-22",985,0.025470624741415
"U33593","Rural North Chichester PCN","Male","40-44 years","1st -Ju l-22",975,0.0252120397186595
"U33593","Rural North Chichester PCN","Male","45-49 years","1st -Ju l-22",1047,0.027073851882499
"U33593","Rural North Chichester PCN","Male","50-54 years","1st -Ju l-22",1349,0.0348831195697145
"U33593","Rural North Chichester PCN","Male","55-59 years","1st -Ju l-22",1557,0.0402616880430285
"U33593","Rural North Chichester PCN","Male","60-64 years","1st -Ju l-22",1501,0.0388136119155978
"U33593","Rural North Chichester PCN","Male","65-69 years","1st -Ju l-22",1382,0.0357364501448076
"U33593","Rural North Chichester PCN","Male","70-74 years","1st -Ju l-22",1321,0.0341590815059992
"U33593","Rural North Chichester PCN","Male","75-79 years","1st -Ju l-22",1193,0.030849193214729
"U33593","Rural North Chichester PCN","Male","80-84 years","1st -Ju l-22",760,0.0196524617294166
"U33593","Rural North Chichester PCN","Male","85-89 years","1st -Ju l-22",399,0.0103175424079437
"U33593","Rural North Chichester PCN","Male","90-94 years","1st -Ju l-22",171,0.00442180388911874
"U33593","Rural North Chichester PCN","Male","95+ years","1st -Ju l-22",31,0.000801613570541994
"U36842","Greater Wealden PCN","Female","0-4 years","1st -Ju l-22",1239,0.0207795257102606
"U36842","Greater Wealden PCN","Female","5-9 years","1st -Ju l-22",1503,0.0252071244088149
"U36842","Greater Wealden PCN","Female","10-14 years","1st -Ju l-22",1644,0.0275718646228156
"U36842","Greater Wealden PCN","Female","15-19 years","1st -Ju l-22",1607,0.0269513299567303
"U36842","Greater Wealden PCN","Female","20-24 years","1st -Ju l-22",1241,0.0208130681246436
"U36842","Greater Wealden PCN","Female","25-29 years","1st -Ju l-22",1428,0.0239492838694529
"U36842","Greater Wealden PCN","Female","30-34 years","1st -Ju l-22",1640,0.0275047797940496
"U36842","Greater Wealden PCN","Female","35-39 years","1st -Ju l-22",1652,0.0277060342803475
"U36842","Greater Wealden PCN","Female","40-44 years","1st -Ju l-22",1624,0.0272364404789857
"U36842","Greater Wealden PCN","Female","45-49 years","1st -Ju l-22",1921,0.0322174890148593
"U36842","Greater Wealden PCN","Female","50-54 years","1st -Ju l-22",2319,0.0388924294770738
"U36842","Greater Wealden PCN","Female","55-59 years","1st -Ju l-22",2548,0.0427330359239258
"U36842","Greater Wealden PCN","Female","60-64 years","1st -Ju l-22",2202,0.036930198235669
"U36842","Greater Wealden PCN","Female","65-69 years","1st -Ju l-22",1972,0.0330728205816255
"U36842","Greater Wealden PCN","Female","70-74 years","1st -Ju l-22",1982,0.0332405326535404
"U36842","Greater Wealden PCN","Female","75-79 years","1st -Ju l-22",1820,0.0305235970885184
"U36842","Greater Wealden PCN","Female","80-84 years","1st -Ju l-22",1070,0.0179451916948982
"U36842","Greater Wealden PCN","Female","85-89 years","1st -Ju l-22",658,0.0110354543320028
"U36842","Greater Wealden PCN","Female","90-94 years","1st -Ju l-22",342,0.00573575285949083
"U36842","Greater Wealden PCN","Female","95+ years","1st -Ju l-22",135,0.00226411297085164
"U36842","Greater Wealden PCN","Male","0-4 years","1st -Ju l-22",1232,0.0206621272599202
"U36842","Greater Wealden PCN","Male","5-9 years","1st -Ju l-22",1611,0.0270184147854963
"U36842","Greater Wealden PCN","Male","10-14 years","1st -Ju l-22",1773,0.0297353503505182
"U36842","Greater Wealden PCN","Male","15-19 years","1st -Ju l-22",1679,0.0281588568745178
"U36842","Greater Wealden PCN","Male","20-24 years","1st -Ju l-22",1345,0.022557273672559
"U36842","Greater Wealden PCN","Male","25-29 years","1st -Ju l-22",1412,0.023680944554389
"U36842","Greater Wealden PCN","Male","30-34 years","1st -Ju l-22",1535,0.0257438030389427
"U36842","Greater Wealden PCN","Male","35-39 years","1st -Ju l-22",1497,0.025106497165666
"U36842","Greater Wealden PCN","Male","40-44 years","1st -Ju l-22",1561,0.0261798544259216
"U36842","Greater Wealden PCN","Male","45-49 years","1st -Ju l-22",1679,0.0281588568745178
"U36842","Greater Wealden PCN","Male","50-54 years","1st -Ju l-22",2265,0.0379867842887331
"U36842","Greater Wealden PCN","Male","55-59 years","1st -Ju l-22",2381,0.0399322443229464
"U36842","Greater Wealden PCN","Male","60-64 years","1st -Ju l-22",2200,0.036896655821286
"U36842","Greater Wealden PCN","Male","65-69 years","1st -Ju l-22",1853,0.0310770469258377
"U36842","Greater Wealden PCN","Male","70-74 years","1st -Ju l-22",1754,0.0294166974138799
"U36842","Greater Wealden PCN","Male","75-79 years","1st -Ju l-22",1669,0.0279911448026029
"U36842","Greater Wealden PCN","Male","80-84 years","1st -Ju l-22",882,0.0147922047428974
"U36842","Greater Wealden PCN","Male","85-89 years","1st -Ju l-22",509,0.00853654446047026
"U36842","Greater Wealden PCN","Male","90-94 years","1st -Ju l-22",193,0.00323684298795827
"U36842","Greater Wealden PCN","Male","95+ years","1st -Ju l-22",49,0.000821789152383188
"U37037","Shoreham and Southwick PCN","Female","0-4 years","1st -Ju l-22",835,0.0229162664324725
"U37037","Shoreham and Southwick PCN","Female","5-9 years","1st -Ju l-22",1102,0.0302439827647721
"U37037","Shoreham and Southwick PCN","Female","10-14 years","1st -Ju l-22",1115,0.0306007629607267
"U37037","Shoreham and Southwick PCN","Female","15-19 years","1st -Ju l-22",969,0.0265938469138513
"U37037","Shoreham and Southwick PCN","Female","20-24 years","1st -Ju l-22",704,0.0193210198424678
"U37037","Shoreham and Southwick PCN","Female","25-29 years","1st -Ju l-22",850,0.0233279358893432
"U37037","Shoreham and Southwick PCN","Female","30-34 years","1st -Ju l-22",1059,0.0290638636550759
"U37037","Shoreham and Southwick PCN","Female","35-39 years","1st -Ju l-22",1218,0.033427559897906
"U37037","Shoreham and Southwick PCN","Female","40-44 years","1st -Ju l-22",1285,0.0352663501385954
"U37037","Shoreham and Southwick PCN","Female","45-49 years","1st -Ju l-22",1286,0.0352937947690534
"U37037","Shoreham and Southwick PCN","Female","50-54 years","1st -Ju l-22",1326,0.0363915799873755
"U37037","Shoreham and Southwick PCN","Female","55-59 years","1st -Ju l-22",1237,0.0339490078766089
"U37037","Shoreham and Southwick PCN","Female","60-64 years","1st -Ju l-22",1067,0.0292834206987403
"U37037","Shoreham and Southwick PCN","Female","65-69 years","1st -Ju l-22",1007,0.0276367428712572
"U37037","Shoreham and Southwick PCN","Female","70-74 years","1st -Ju l-22",1135,0.0311496555698877
"U37037","Shoreham and Southwick PCN","Female","75-79 years","1st -Ju l-22",1006,0.0276092982407992
"U37037","Shoreham and Southwick PCN","Female","80-84 years","1st -Ju l-22",669,0.018360457776436
"U37037","Shoreham and Southwick PCN","Female","85-89 years","1st -Ju l-22",441,0.0121030820320004
"U37037","Shoreham and Southwick PCN","Female","90-94 years","1st -Ju l-22",242,0.00664160057084831
"U37037","Shoreham and Southwick PCN","Female","95+ years","1st -Ju l-22",70,0.00192112413206356
